iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2021-05-04,124945.0,676.0,610.286,1847.0,7.0,3.714,2435.329,13.176,11.895,36.0,0.136,0.072,0.93,162.0,3.158,,,,,,,,,,,696.0,0.014,0.8768,1.1,people tested,3982119.0,3632920.0,368056.0,4.0,108692.0,162465.0,7.76,7.08,0.72,0.0,3167.0,139915.0,0.273,52.78,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-05,125519.0,574.0,595.429,1851.0,4.0,3.714,2446.517,11.188,11.606,36.078,0.078,0.072,0.89,173.0,3.372,,,,,,,,,,,696.0,0.014,0.8555,1.2,people tested,4015614.0,3640008.0,394621.0,5.0,33495.0,131017.0,7.83,7.09,0.77,0.0,2554.0,107806.0,0.21,52.78,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-06,126044.0,525.0,576.714,1860.0,9.0,4.571,2456.75,10.233,11.241,36.254,0.175,0.089,0.9,172.0,3.352,,,,,,,,,,,696.0,0.014,0.8286,1.2,people tested,4149361.0,3699570.0,469375.0,5.0,133747.0,108243.0,8.09,7.21,0.91,0.0,2110.0,78904.0,0.154,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-07,126745.0,701.0,587.286,1865.0,5.0,4.857,2470.413,13.663,11.447,36.351,0.097,0.095,0.98,162.0,3.158,,,,,,,,,,,696.0,0.014,0.8438,1.2,people tested,4277124.0,3749505.0,547743.0,5.0,127763.0,82321.0,8.34,7.31,1.07,0.0,1605.0,46300.0,0.09,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-08,127309.0,564.0,581.286,1874.0,9.0,5.857,2481.406,10.993,11.33,36.527,0.175,0.114,0.98,165.0,3.216,,,,,,,,,,,696.0,0.014,0.8352,1.2,people tested,4319471.0,3763152.0,576483.0,5.0,42347.0,81248.0,8.42,7.33,1.12,0.0,1584.0,42375.0,0.083,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-09,127772.0,463.0,577.714,1875.0,1.0,5.857,2490.431,9.024,11.26,36.546,0.019,0.114,0.98,160.0,3.119,,,,,,,,,,,696.0,0.014,0.83,1.2,people tested,4325969.0,3764143.0,582017.0,5.0,6498.0,81647.0,8.43,7.34,1.13,0.0,1591.0,42165.0,0.082,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-4042.4,-0.96,-0.72,-78.79125821
KOR,Asia,South Korea,2021-05-10,128283.0,511.0,573.429,1879.0,4.0,5.571,2500.391,9.96,11.177,36.624,0.078,0.109,1.0,161.0,3.138,,,,,,,,,,,696.0,0.014,0.8239,1.2,people tested,4419640.0,3779776.0,660538.0,5.0,93671.0,78030.0,8.61,7.37,1.29,0.0,1521.0,31900.0,0.062,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-11,128918.0,635.0,567.571,1884.0,5.0,5.286,2512.768,12.377,11.063,36.721,0.097,0.103,1.01,171.0,3.333,,,,,,,,,,,696.0,0.014,0.8155,1.2,people tested,4511264.0,3790280.0,742053.0,6.0,91624.0,75592.0,8.79,7.39,1.45,0.0,1473.0,22480.0,0.044,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-12,129633.0,715.0,587.714,1891.0,7.0,5.714,2526.704,13.936,11.455,36.858,0.136,0.111,1.07,167.0,3.255,,,,,,,,,,,696.0,0.014,0.8444,1.2,people tested,4602824.0,3798420.0,825687.0,6.0,91560.0,83887.0,8.97,7.4,1.61,0.0,1635.0,22630.0,0.044,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-13,130380.0,747.0,619.429,1893.0,2.0,4.714,2541.264,14.56,12.073,36.897,0.039,0.092,1.1,160.0,3.119,,,,,,,,,,,696.0,0.014,0.89,1.1,people tested,4692362.0,3809368.0,904683.0,6.0,89538.0,77572.0,9.15,7.42,1.76,0.0,1512.0,15685.0,0.031,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-14,131061.0,681.0,616.571,1896.0,3.0,4.429,2554.537,13.274,12.018,36.955,0.058,0.086,1.06,153.0,2.982,,,,,,,,,,,696.0,0.014,0.8859,1.1,people tested,4786511.0,3822689.0,985917.0,6.0,94149.0,72770.0,9.33,7.45,1.92,0.0,1418.0,10455.0,0.02,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-15,131671.0,610.0,623.143,1900.0,4.0,3.714,2566.427,11.89,12.146,37.033,0.078,0.072,1.06,150.0,2.924,,,,,,,,,,,696.0,0.014,0.8953,1.1,people tested,4820636.0,3825782.0,1017010.0,7.0,34125.0,71595.0,9.4,7.46,1.98,0.0,1395.0,8947.0,0.017,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-16,132290.0,619.0,645.429,1903.0,3.0,4.0,2578.492,12.065,12.58,37.092,0.058,0.078,1.07,150.0,2.924,,,,,,,,,,,696.0,0.014,0.9273,1.1,people tested,4827927.0,3827331.0,1022777.0,7.0,7291.0,71708.0,9.41,7.46,1.99,0.0,1398.0,9027.0,0.018,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3884.4,-0.91,2.73,-75.71164738
KOR,Asia,South Korea,2021-05-17,132818.0,528.0,647.857,1904.0,1.0,3.571,2588.783,10.291,12.628,37.111,0.019,0.07,1.01,151.0,2.943,,,,,,,,,,,696.0,0.014,0.9308,1.1,people tested,4943654.0,3842470.0,1123582.0,7.0,115727.0,74859.0,9.64,7.49,2.19,0.0,1459.0,8956.0,0.017,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-18,133471.0,653.0,650.429,1912.0,8.0,4.0,2601.511,12.728,12.678,37.267,0.156,0.078,0.95,156.0,3.041,,,,,,,,,,,696.0,0.014,0.9345,1.1,people tested,5099467.0,3856582.0,1265431.0,7.0,155813.0,84029.0,9.94,7.52,2.47,0.0,1638.0,9472.0,0.018,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-19,134117.0,646.0,640.571,1916.0,4.0,3.571,2614.102,12.591,12.486,37.345,0.078,0.07,0.93,148.0,2.885,,,,,,,,,,,696.0,0.014,0.9204,1.1,people tested,5196561.0,3860341.0,1358818.0,7.0,97094.0,84820.0,10.13,7.52,2.65,0.0,1653.0,8846.0,0.017,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-20,134678.0,561.0,614.0,1922.0,6.0,4.143,2625.037,10.935,11.968,37.462,0.117,0.081,0.92,151.0,2.943,,,,,,,,,,,696.0,0.014,0.8822,1.1,people tested,5421327.0,3874517.0,1569604.0,7.0,224766.0,104138.0,10.57,7.55,3.06,0.0,2030.0,9307.0,0.018,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-21,135344.0,666.0,611.857,1926.0,4.0,4.286,2638.018,12.981,11.926,37.54,0.078,0.084,0.98,147.0,2.865,,,,,,,,,,,696.0,0.014,0.8791,1.1,people tested,5662977.0,3890983.0,1795146.0,7.0,241650.0,125209.0,11.04,7.58,3.5,0.0,2440.0,9756.0,0.019,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-22,135929.0,585.0,608.286,1931.0,5.0,4.429,2649.42,11.402,11.856,37.638,0.097,0.086,1.01,150.0,2.924,,,,,,,,,,,696.0,0.014,0.874,1.1,people tested,5705973.0,3897449.0,1831766.0,7.0,42996.0,126477.0,11.12,7.6,3.57,0.0,2465.0,10238.0,0.02,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-23,136467.0,538.0,596.714,1934.0,3.0,4.429,2659.907,10.486,11.631,37.696,0.058,0.086,1.02,149.0,2.904,,,,,,,,,,,696.0,0.014,0.8573,1.2,people tested,5710220.0,3898497.0,1834982.0,7.0,4247.0,126042.0,11.13,7.6,3.58,0.0,2457.0,10167.0,0.02,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-4131.4,-0.95,-4.25,-80.5259757
KOR,Asia,South Korea,2021-05-24,136983.0,516.0,595.0,1938.0,4.0,4.857,2669.964,10.057,11.597,37.774,0.078,0.095,1.0,144.0,2.807,,,,,,,,,,,696.0,0.014,0.8549,1.2,people tested,5887907.0,3971057.0,1940302.0,7.0,177687.0,134893.0,11.48,7.74,3.78,0.0,2629.0,18370.0,0.036,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-25,137682.0,699.0,601.571,1940.0,2.0,4.0,2683.588,13.624,11.725,37.813,0.039,0.078,0.98,160.0,3.119,,,,,,,,,,,696.0,0.014,0.8643,1.2,people tested,6061644.0,4050669.0,2034645.0,7.0,173737.0,137454.0,11.81,7.9,3.97,0.0,2679.0,27727.0,0.054,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-26,138311.0,629.0,599.143,1943.0,3.0,3.857,2695.848,12.26,11.678,37.871,0.058,0.075,0.93,151.0,2.943,,,,,,,,,,,696.0,0.014,0.8608,1.2,people tested,6219001.0,4139592.0,2103231.0,8.0,157357.0,146063.0,12.12,8.07,4.1,0.0,2847.0,39893.0,0.078,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-27,138898.0,587.0,602.857,1946.0,3.0,3.429,2707.29,11.441,11.75,37.93,0.058,0.067,0.9,154.0,3.002,,,,,,,,,,,696.0,0.014,0.8662,1.2,people tested,6936877.0,4801521.0,2159569.0,8.0,717876.0,216507.0,13.52,9.36,4.21,0.0,4220.0,132429.0,0.258,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-28,139431.0,533.0,583.857,1951.0,5.0,3.571,2717.679,10.389,11.38,38.027,0.097,0.07,0.88,156.0,3.041,,,,,,,,,,,696.0,0.014,0.8389,1.2,people tested,7548375.0,5346955.0,2225708.0,8.0,611498.0,269343.0,14.71,10.42,4.34,0.0,5250.0,207996.0,0.405,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-29,139910.0,479.0,568.714,1957.0,6.0,3.714,2727.015,9.336,11.085,38.144,0.117,0.072,0.9,160.0,3.119,,,,,,,,,,,696.0,0.014,0.8171,1.2,people tested,7724057.0,5513023.0,2235369.0,9.0,175682.0,288298.0,15.06,10.75,4.36,0.0,5619.0,230796.0,0.45,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-30,140340.0,430.0,553.286,1959.0,2.0,3.571,2735.396,8.381,10.784,38.183,0.039,0.07,0.94,150.0,2.924,,,,,,,,,,,696.0,0.014,0.795,1.3,people tested,7730906.0,5519243.0,2236022.0,10.0,6849.0,288669.0,15.07,10.76,4.36,0.0,5627.0,231535.0,0.451,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-4052.0,-0.92,1.39,-78.9783738
KOR,Asia,South Korea,2021-05-31,140799.0,459.0,545.143,1963.0,4.0,3.571,2744.343,8.946,10.625,38.261,0.078,0.07,0.99,149.0,2.904,,,,,,,,,,,696.0,0.014,0.7833,1.3,people tested,8146035.0,5906400.0,2264046.0,12.0,415129.0,322590.0,15.88,11.51,4.41,0.0,6288.0,276478.0,0.539,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-01,141476.0,677.0,542.0,1965.0,2.0,3.571,2757.538,13.196,10.564,38.3,0.039,0.07,1.04,158.0,3.08,,,,,,,,,,,696.0,0.014,0.7787,1.3,people tested,8741600.0,6474649.0,2291509.0,14.0,595565.0,382851.0,17.04,12.62,4.47,0.0,7462.0,346283.0,0.675,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-02,142157.0,681.0,549.429,1968.0,3.0,3.571,2770.812,13.274,10.709,38.359,0.058,0.07,1.07,151.0,2.943,,,,,,,,,,,696.0,0.014,0.7894,1.3,people tested,9148872.0,6858229.0,2315329.0,15.0,407272.0,418553.0,17.83,13.37,4.51,0.0,8158.0,388377.0,0.757,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-03,142852.0,695.0,564.857,1969.0,1.0,3.286,2784.358,13.546,11.01,38.378,0.019,0.064,1.1,149.0,2.904,,,,,,,,,,,696.0,0.014,0.8116,1.2,people tested,9520628.0,7203148.0,2342269.0,16.0,371756.0,369107.0,18.56,14.04,4.57,0.0,7194.0,343090.0,0.669,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-04,143596.0,744.0,595.0,1971.0,2.0,2.857,2798.859,14.501,11.597,38.417,0.039,0.056,1.09,151.0,2.943,,,,,,,,,,,696.0,0.014,0.8549,1.2,people tested,9922122.0,7573280.0,2373865.0,18.0,401494.0,339107.0,19.34,14.76,4.63,0.0,6610.0,318046.0,0.62,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-05,144152.0,556.0,606.0,1973.0,2.0,2.286,2809.697,10.837,11.812,38.456,0.039,0.045,1.03,151.0,2.943,,,,,,,,,,,696.0,0.014,0.8707,1.1,people tested,10066911.0,7714564.0,2377438.0,19.0,144789.0,334693.0,19.62,15.04,4.63,0.0,6524.0,314506.0,0.613,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-06,144637.0,485.0,613.857,1974.0,1.0,2.143,2819.15,9.453,11.965,38.476,0.019,0.042,0.99,150.0,2.924,,,,,,,,,,,696.0,0.014,0.882,1.1,people tested,10071625.0,7718539.0,2378203.0,20.0,4714.0,334388.0,19.63,15.04,4.64,0.0,6518.0,314185.0,0.612,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-4144.2,-0.93,-1.61,-80.77546316
KOR,Asia,South Korea,2021-06-07,145091.0,454.0,613.143,1975.0,1.0,1.714,2827.999,8.849,11.951,38.495,0.019,0.033,0.95,152.0,2.963,,,,,,,,,,,696.0,0.014,0.881,1.1,people tested,10987436.0,8612783.0,2399921.0,21.0,915811.0,405914.0,21.42,16.79,4.68,0.0,7912.0,386626.0,0.754,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-08,145692.0,601.0,602.286,1977.0,2.0,1.714,2839.713,11.714,11.739,38.534,0.039,0.033,0.91,149.0,2.904,,,,,,,,,,,696.0,0.014,0.8654,1.2,people tested,11760364.0,9358996.0,2426747.0,23.0,772928.0,431252.0,22.92,18.24,4.73,0.0,8406.0,412050.0,0.803,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-09,146303.0,611.0,592.286,1979.0,2.0,1.571,2851.622,11.909,11.544,38.573,0.039,0.031,0.91,146.0,2.846,,,,,,,,,,,696.0,0.014,0.851,1.2,people tested,12379358.0,9953065.0,2451844.0,24.0,618994.0,461498.0,24.13,19.4,4.78,0.0,8995.0,442119.0,0.862,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-10,146859.0,556.0,572.429,1981.0,2.0,1.714,2862.459,10.837,11.157,38.612,0.039,0.033,0.9,154.0,3.002,,,,,,,,,,,696.0,0.014,0.8225,1.2,people tested,13183337.0,10720859.0,2741155.0,25.0,803979.0,523244.0,25.7,20.9,5.34,0.0,10199.0,502530.0,0.979,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-11,147422.0,563.0,546.571,1982.0,1.0,1.571,2873.433,10.974,10.653,38.632,0.019,0.031,0.9,153.0,2.982,,,,,,,,,,,696.0,0.014,0.7853,1.3,people tested,14047397.0,11548513.0,2980149.0,25.0,864060.0,589325.0,27.38,22.51,5.81,0.0,11487.0,567890.0,1.107,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-12,147874.0,452.0,531.714,1985.0,3.0,1.714,2882.243,8.81,10.364,38.69,0.058,0.033,0.89,155.0,3.021,,,,,,,,,,,696.0,0.014,0.764,1.3,people tested,14443826.0,11938364.0,3101021.0,26.0,396429.0,625274.0,28.15,23.27,6.04,0.0,12187.0,603400.0,1.176,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-13,148273.0,399.0,519.429,1988.0,3.0,2.0,2890.02,7.777,10.124,38.749,0.058,0.039,0.9,146.0,2.846,,,,,,,,,,,696.0,0.014,0.7463,1.3,people tested,14473957.0,11966901.0,3114415.0,28.0,30131.0,628905.0,28.21,23.32,6.07,0.0,12258.0,606909.0,1.183,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-4060.0,-0.9,1.5,-79.13430347
KOR,Asia,South Korea,2021-06-14,148647.0,374.0,508.0,1992.0,4.0,2.429,2897.31,7.29,9.902,38.826,0.078,0.047,0.89,153.0,2.982,,,,,,,,,,,696.0,0.014,0.7299,1.4,people tested,15330186.0,12736915.0,3373124.0,31.0,856229.0,620393.0,29.88,24.83,6.57,0.0,12092.0,589162.0,1.148,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-15,149191.0,544.0,499.857,1993.0,1.0,2.286,2907.913,10.603,9.743,38.846,0.019,0.045,0.88,158.0,3.08,,,,,,,,,,,696.0,0.014,0.7182,1.4,people tested,16074801.0,13384970.0,3582485.0,31.0,744615.0,616348.0,31.33,26.09,6.98,0.0,12013.0,575139.0,1.121,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-16,149731.0,540.0,489.714,1994.0,1.0,2.143,2918.438,10.525,9.545,38.865,0.019,0.042,0.9,159.0,3.099,,,,,,,,,,,696.0,0.014,0.7036,1.4,people tested,16749160.0,13954579.0,3865537.0,32.0,674359.0,624257.0,32.65,27.2,7.53,0.0,12168.0,571645.0,1.114,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-17,150238.0,507.0,482.714,1996.0,2.0,2.143,2928.32,9.882,9.409,38.904,0.039,0.042,0.9,156.0,3.041,,,,,,,,,,,696.0,0.014,0.6936,1.4,people tested,17297294.0,14398874.0,3995683.0,33.0,548134.0,587708.0,33.71,28.07,7.79,0.0,11455.0,525431.0,1.024,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-18,150720.0,482.0,471.143,1997.0,1.0,2.143,2937.715,9.395,9.183,38.924,0.019,0.042,0.9,149.0,2.904,,,,,,,,,,,696.0,0.014,0.6769,1.5,people tested,17933785.0,14937297.0,4125111.0,34.0,636491.0,555198.0,34.96,29.11,8.04,0.0,10821.0,484112.0,0.944,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-19,151149.0,429.0,467.857,2002.0,5.0,2.429,2946.077,8.362,9.119,39.021,0.097,0.047,0.93,151.0,2.943,,,,,,,,,,,696.0,0.014,0.6722,1.5,people tested,18169563.0,15154612.0,4162713.0,35.0,235778.0,532248.0,35.41,29.54,8.11,0.0,10374.0,459464.0,0.896,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-20,151506.0,357.0,461.857,2004.0,2.0,2.286,2953.035,6.958,9.002,39.06,0.039,0.045,0.96,146.0,2.846,,,,,,,,,,,696.0,0.014,0.6636,1.5,people tested,18172979.0,15156077.0,4165109.0,35.0,3416.0,528432.0,35.42,29.54,8.12,0.0,10300.0,455597.0,0.888,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3981.8,-0.87,1.41,-77.61009102
KOR,Asia,South Korea,2021-06-21,151901.0,395.0,464.857,2006.0,2.0,2.0,2960.734,7.699,9.061,39.099,0.039,0.039,1.02,137.0,2.67,,,,,,,,,,,696.0,0.014,0.6679,1.5,people tested,18336416.0,15205123.0,4283272.0,36.0,163437.0,429461.0,35.74,29.64,8.35,0.0,8371.0,352601.0,0.687,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-22,152545.0,644.0,479.143,2007.0,1.0,2.0,2973.286,12.552,9.339,39.119,0.019,0.039,1.1,135.0,2.631,,,,,,,,,,,696.0,0.014,0.6884,1.5,people tested,18510134.0,15255456.0,4409640.0,39.0,173718.0,347905.0,36.08,29.73,8.59,0.0,6781.0,267212.0,0.521,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-23,153155.0,610.0,489.143,2008.0,1.0,2.0,2985.176,11.89,9.534,39.138,0.019,0.039,1.12,146.0,2.846,,,,,,,,,,,696.0,0.014,0.7028,1.4,people tested,18675336.0,15301167.0,4530658.0,40.0,165202.0,275168.0,36.4,29.82,8.83,0.0,5363.0,192370.0,0.375,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-24,153789.0,634.0,507.286,2009.0,1.0,1.857,2997.533,12.357,9.888,39.158,0.019,0.036,1.16,141.0,2.748,,,,,,,,,,,696.0,0.014,0.7289,1.4,people tested,18830634.0,15348455.0,4639493.0,41.0,155298.0,219049.0,36.7,29.92,9.04,0.0,4270.0,135654.0,0.264,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-25,154457.0,668.0,533.857,2012.0,3.0,2.143,3010.553,13.02,10.406,39.216,0.058,0.042,1.18,143.0,2.787,,,,,,,,,,,696.0,0.014,0.767,1.3,people tested,18993950.0,15414166.0,4737760.0,42.0,163316.0,151452.0,37.02,30.04,9.23,0.0,2952.0,68124.0,0.133,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-26,155071.0,614.0,560.286,2013.0,1.0,1.571,3022.521,11.968,10.921,39.236,0.019,0.031,1.18,149.0,2.904,,,,,,,,,,,696.0,0.014,0.805,1.2,people tested,19031400.0,15426697.0,4762850.0,42.0,37450.0,123120.0,37.09,30.07,9.28,0.0,2400.0,38869.0,0.076,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
